Timestamp,ibi (ms)
11:36:45.603508,753.0
11:36:46.489839,750.0
11:36:47.478597,748.0
11:36:47.569603,727.0
11:36:48.468822,717.0
11:36:49.459129,695.0
11:36:49.554916,688.0
11:36:50.449073,696.0
11:36:51.438786,718.0
11:36:52.429283,749.0
11:36:53.419504,798.0
11:36:55.399770,865.0
11:36:55.399770,860.0
11:36:55.584162,876.0
11:36:56.390878,920.0
11:36:57.380027,872.0
11:36:58.368726,886.0
11:36:59.358933,874.0
11:37:00.349931,835.0
11:37:00.448224,849.0
11:37:01.339924,829.0
11:37:02.329626,810.0
11:37:03.319090,787.0
11:37:04.309392,772.0
11:37:04.441456,757.0
11:37:05.299034,755.0
11:37:06.288911,759.0
11:37:07.279121,773.0
11:37:08.268878,782.0
11:37:08.370744,798.0
11:37:09.259249,814.0
11:37:10.249128,783.0
11:37:11.239851,768.0
11:37:11.336461,746.0
11:37:12.229273,745.0
11:37:13.219170,759.0
11:37:14.208703,758.0
11:37:14.313107,798.0
11:37:15.199010,842.0
11:37:16.189702,801.0
11:37:17.180263,806.0
11:37:18.170147,799.0
11:37:18.265889,790.0
11:37:19.159387,750.0
11:37:21.139691,739.0
11:37:21.140691,704.0
11:37:21.237902,722.0
11:37:23.120026,707.0
11:37:23.614255,731.0
11:37:24.109649,774.0
11:37:24.218768,794.0
11:37:25.100042,835.0
11:37:26.089068,828.0
11:37:27.079466,799.0
11:37:27.179982,772.0
11:37:28.070302,735.0
11:37:29.059425,737.0
11:37:30.050489,724.0
11:37:30.155687,709.0
11:37:31.039834,730.0
11:37:32.029467,760.0
11:37:33.515087,758.0
11:37:33.617319,760.0
11:37:34.505469,771.0
11:37:35.494580,770.0
11:37:36.484753,750.0
11:37:36.593766,736.0
11:37:37.474415,734.0
11:37:38.465173,726.0
11:37:38.566297,698.0
11:37:39.456974,698.0
11:37:40.444683,691.0
11:37:41.436636,691.0
11:37:41.550141,692.0
11:37:42.424600,696.0
11:37:44.405742,680.0
11:37:44.405742,716.0
11:37:44.597745,778.0
11:37:45.394610,815.0
11:37:46.385835,883.0
11:37:47.374669,903.0
11:37:48.365442,854.0
11:37:49.354944,862.0
11:37:49.459289,788.0
11:37:50.344860,765.0
11:37:51.335961,730.0
11:37:51.437846,703.0
11:37:52.324918,677.0
11:37:53.315793,678.0
11:37:53.411188,671.0
11:37:54.305457,660.0
11:37:55.294883,691.0
11:37:56.286811,725.0
11:37:56.397784,732.0
11:37:57.275153,759.0
11:37:58.265957,776.0
11:37:59.257097,766.0
11:37:59.363897,774.0
11:38:00.245833,765.0
11:38:01.235618,742.0
11:38:02.231882,732.0
11:38:02.340771,730.0
11:38:03.215196,725.0
11:38:04.205803,729.0
11:38:05.195080,740.0
11:38:05.296717,756.0
11:38:06.186384,754.0
11:38:07.175170,760.0
11:38:08.165129,729.0
11:38:08.274956,725.0
11:38:10.145668,714.0
11:38:10.146667,701.0
11:38:10.332982,691.0
11:38:12.133056,695.0
11:38:12.135052,701.0
11:38:13.115636,704.0
11:38:13.237509,748.0
11:38:14.105485,760.0
11:38:15.096254,740.0
11:38:15.204556,739.0
11:38:16.086218,733.0
11:38:17.075637,713.0
11:38:18.065937,704.0
11:38:18.167385,698.0
11:38:19.055321,689.0
11:38:20.045924,685.0
11:38:20.148643,700.0
11:38:21.036235,714.0
11:38:22.025809,709.0
11:38:23.511412,736.0
11:38:23.610234,771.0
11:38:24.500892,783.0
11:38:25.519016,816.0
11:38:26.480389,821.0
11:38:27.470850,782.0
11:38:27.570027,774.0
11:38:28.460399,746.0
11:38:29.450681,724.0
11:38:29.552460,708.0
11:38:30.441117,696.0
11:38:31.431082,683.0
11:38:31.529020,696.0
11:38:32.421227,704.0
11:38:33.411048,707.0
11:38:34.401666,718.0
11:38:34.509054,745.0
11:38:35.390441,754.0
11:38:36.380376,743.0
11:38:37.373781,744.0
11:38:37.472423,728.0
11:38:38.364194,714.0
11:38:39.352732,707.0
11:38:39.451352,696.0
11:38:40.340689,683.0
11:38:41.330671,683.0
11:38:42.320639,690.0
11:38:42.444551,691.0
11:38:43.311739,701.0
11:38:44.303821,737.0
11:38:45.291826,783.0
11:38:45.403087,792.0
11:38:46.281128,828.0
11:38:47.271805,815.0
11:38:48.261343,782.0
11:38:48.358344,758.0
11:38:49.251844,730.0
11:38:50.241732,700.0
11:38:50.346554,687.0
11:38:51.230868,677.0
11:38:52.223697,671.0
11:38:52.325893,675.0
11:38:53.210726,685.0
11:38:54.202950,695.0
11:38:55.191820,707.0
11:38:56.181428,756.0
11:38:56.335373,786.0
11:38:57.174615,811.0
11:38:58.161978,890.0
11:38:59.150956,885.0
11:39:01.131978,834.0
11:39:01.131978,760.0
11:39:01.227564,808.0
11:39:02.121626,756.0
11:39:03.112095,731.0
11:39:03.214429,708.0
11:39:04.100871,730.0
11:39:05.091884,741.0
11:39:06.576451,743.0
11:39:07.071923,771.0
11:39:07.167891,816.0
11:39:08.062152,811.0
11:39:09.052875,839.0
11:39:10.042223,834.0
11:39:11.031318,802.0
11:39:11.135321,792.0
11:39:12.517364,761.0
11:39:14.001211,754.0
11:39:14.111410,737.0
11:39:14.496376,710.0
11:39:15.486837,725.0
11:39:16.476460,726.0
11:39:17.466915,713.0
11:39:18.456208,721.0
11:39:18.554353,1382.0
11:39:19.447355,698.0
11:39:20.436382,717.0
11:39:21.427102,718.0
11:39:21.522994,736.0
11:39:22.416407,755.0
11:39:23.406391,744.0
11:39:24.397519,784.0
11:39:24.503511,775.0
11:39:26.376293,748.0
11:39:26.377292,752.0
11:39:27.372472,736.0
11:39:27.486032,721.0
11:39:28.357058,696.0
11:39:29.347706,689.0
11:39:29.443330,688.0
11:39:30.336505,709.0
11:39:31.326788,725.0
11:39:32.316922,747.0
11:39:32.413638,766.0
11:39:33.306232,759.0
11:39:34.296844,742.0
11:39:35.288371,729.0
11:39:35.385906,722.0
11:39:36.276947,718.0
11:39:37.271383,728.0
11:39:38.256181,740.0
11:39:38.355596,753.0
11:39:39.248585,762.0
11:39:40.237979,791.0
11:39:41.227094,783.0
11:39:41.323194,782.0
11:39:42.217642,770.0
11:39:43.206682,753.0
11:39:44.197013,743.0
11:39:44.294807,735.0
11:39:45.187054,724.0
11:39:46.176746,702.0
11:39:46.282468,708.0
11:39:47.171422,709.0
11:39:48.157853,708.0
11:39:50.136944,727.0
11:39:50.234768,755.0
11:39:50.327256,820.0
11:39:52.132535,833.0
11:39:52.133536,823.0
11:39:53.107963,780.0
11:39:53.211521,748.0
11:39:54.098876,727.0
11:39:55.086891,711.0
11:39:55.183162,696.0
11:39:56.076897,694.0
11:39:57.067156,695.0
11:39:58.057644,701.0
11:39:58.163355,709.0
11:39:59.047753,739.0
11:40:00.048724,768.0
11:40:01.026991,751.0
11:40:01.136927,753.0
11:40:02.511940,747.0
11:40:03.502027,736.0
11:40:04.492037,732.0
11:40:04.598463,733.0
11:40:05.481982,713.0
11:40:06.472597,717.0
11:40:06.574151,718.0
11:40:07.461694,706.0
11:40:08.470454,708.0
11:40:09.442149,715.0
11:40:09.545229,732.0
11:40:10.432606,740.0
11:40:11.422527,734.0
11:40:11.524947,737.0
11:40:12.412492,741.0
11:40:13.402246,728.0
11:40:14.392250,730.0
11:40:14.493796,720.0
11:40:15.382295,718.0
11:40:16.372585,696.0
11:40:17.362379,709.0
11:40:17.476014,700.0
11:40:18.352431,735.0
11:40:19.342299,765.0
11:40:20.333057,848.0
11:40:22.312701,880.0
11:40:22.407973,891.0
11:40:23.303772,1698.0
11:40:24.292721,813.0
11:40:24.394449,765.0
11:40:25.282513,366.0
11:40:25.385715,387.0
11:40:26.272614,717.0
11:40:27.263246,680.0
11:40:27.357076,682.0
11:40:28.252467,668.0
11:40:29.242430,655.0
11:40:30.232713,679.0
11:40:30.326955,726.0
11:40:31.223159,754.0
11:40:32.213825,798.0
11:40:33.202664,832.0
11:40:34.688145,822.0
11:40:34.785812,806.0
11:40:35.183016,775.0
11:40:36.173215,755.0
11:40:36.271209,739.0
11:40:37.163692,716.0
11:40:37.270223,713.0
11:40:38.153197,703.0
11:40:40.723780,692.0
11:40:40.725780,705.0
11:40:41.122797,724.0
11:40:41.228431,722.0
11:40:42.113395,742.0
11:40:43.597814,737.0
11:40:44.092839,723.0
11:40:44.189870,710.0
11:40:45.083502,690.0
11:40:46.073279,705.0
11:40:46.175516,698.0
11:40:47.076092,692.0
11:40:48.054236,721.0
11:40:49.043300,736.0
11:40:49.139283,740.0
11:40:50.034054,740.0
11:40:52.014396,727.0
11:40:52.114656,725.0
11:40:52.508047,716.0
11:40:53.497848,702.0
11:40:54.487761,695.0
11:40:54.583567,684.0
11:40:55.481062,687.0
11:40:56.963063,691.0
11:40:57.062348,687.0
11:40:57.458689,708.0
11:40:58.448112,703.0
11:40:58.564868,701.0
11:40:59.438121,729.0
11:41:00.923929,729.0
11:41:01.418013,725.0
11:41:01.509711,738.0
11:41:02.907724,739.0
11:41:03.398190,725.0
11:41:04.388181,728.0
11:41:04.497919,710.0
11:41:05.379206,688.0
11:41:06.368357,691.0
11:41:06.480180,675.0
11:41:07.362069,662.0
11:41:08.843812,667.0
11:41:08.995966,681.0
11:41:09.833642,694.0
11:41:10.328170,691.0
11:41:10.428191,709.0
11:41:11.318030,719.0
11:41:12.308384,707.0
11:41:13.301885,713.0
11:41:13.397027,703.0
11:41:14.288364,688.0
11:41:15.279758,693.0
11:41:15.382172,688.0
11:41:16.268329,681.0
11:41:17.258809,681.0
11:41:17.359631,677.0
11:41:18.248829,687.0
11:41:19.238594,694.0
11:41:19.333314,656.0
11:41:20.228790,767.0
11:41:21.218368,726.0
11:41:22.209162,742.0
11:41:22.305264,743.0
11:41:23.198611,726.0
11:41:24.188759,714.0
11:41:24.286560,694.0
11:41:25.179227,662.0
11:41:26.168884,667.0
11:41:26.262073,663.0
11:41:27.158802,664.0
11:41:28.149400,694.0
11:41:30.129701,696.0
11:41:30.129701,724.0
11:41:30.230696,695.0
11:41:31.119544,753.0
11:41:32.114380,769.0
11:41:33.100224,832.0
11:41:33.198249,845.0
11:41:34.089736,818.0
11:41:35.081380,792.0
11:41:36.070027,764.0
11:41:36.178874,729.0
11:41:37.059750,713.0
11:41:38.048960,690.0
11:41:38.144772,672.0
11:41:39.039766,676.0
11:41:40.028809,679.0
11:41:40.138266,669.0
11:41:41.514918,655.0
11:41:42.519428,715.0
11:41:43.495478,720.0
11:41:43.596668,745.0
11:41:43.689068,760.0
11:41:45.474809,743.0
11:41:45.571270,728.0
11:41:46.464825,728.0
11:41:47.453929,741.0
11:41:48.444886,741.0
11:41:48.542771,736.0
11:41:49.444832,731.0
11:41:50.424756,738.0
11:41:51.414502,740.0
11:41:51.512673,750.0
11:41:52.404437,770.0
11:41:53.394404,757.0
11:41:54.384387,743.0
11:41:54.486202,742.0
11:41:55.374984,727.0
11:41:56.364869,726.0
11:41:57.355111,727.0
11:41:57.457946,742.0
11:41:58.347018,747.0
11:41:59.334808,764.0
11:42:01.313773,779.0
11:42:01.314777,760.0
11:42:01.414887,758.0
11:42:02.305255,753.0
11:42:02.424201,717.0
11:42:03.295920,714.0
11:42:04.284141,697.0
11:42:05.274228,699.0
11:42:05.380840,696.0
11:42:06.267347,695.0
11:42:07.258095,681.0
11:42:07.355823,693.0
11:42:08.245752,709.0
11:42:09.235231,684.0
11:42:09.335980,699.0
11:42:10.224568,696.0
11:42:11.214977,682.0
11:42:11.315339,686.0
11:42:12.204226,678.0
11:42:13.206780,662.0
11:42:13.303946,670.0
11:42:14.184870,678.0
11:42:15.181371,677.0
11:42:16.165650,698.0
11:42:16.272981,709.0
11:42:17.650184,727.0
11:42:18.144834,735.0
11:42:20.125226,747.0
11:42:20.126431,727.0
11:42:20.217455,742.0
11:42:21.115766,723.0
11:42:21.226168,722.0
11:42:22.104832,711.0
11:42:23.095813,715.0
11:42:24.084456,723.0
11:42:24.184241,733.0
11:42:25.083321,738.0
11:42:27.055550,737.0
11:42:27.055550,750.0
11:42:27.247176,733.0
11:42:28.045023,754.0
11:42:29.034655,750.0
11:42:30.528689,733.0
11:42:30.643563,725.0
11:42:31.511414,714.0
11:42:32.503607,696.0
11:42:32.596515,683.0
11:42:33.490260,677.0
11:42:34.480318,669.0
11:42:34.575207,685.0
11:42:35.470745,687.0
11:42:36.955023,707.0
11:42:37.450406,729.0
11:42:37.552967,723.0
11:42:38.440126,731.0
11:42:39.430389,743.0
11:42:39.525658,725.0
11:42:40.420051,723.0
11:42:41.410038,744.0
11:42:42.401020,752.0
11:42:42.501407,728.0
11:42:43.389898,745.0
11:42:44.380958,761.0
11:42:45.372740,740.0
11:42:45.474091,749.0
11:42:46.359847,773.0
11:42:47.351049,746.0
11:42:48.340033,746.0
11:42:48.456483,747.0
11:42:49.330007,718.0
11:42:50.320487,714.0
11:42:50.423481,710.0
11:42:51.310658,693.0
11:42:52.300502,709.0
11:42:53.291110,720.0
11:42:53.388039,722.0
11:42:54.280013,746.0
11:42:55.270450,764.0
11:42:56.261315,769.0
11:42:57.249769,792.0
11:42:57.351515,781.0
11:42:58.240020,774.0
11:42:59.229913,746.0
11:42:59.328981,727.0
11:43:00.220247,708.0
11:43:01.211287,691.0
11:43:02.200917,695.0
11:43:02.303185,701.0
11:43:03.192725,726.0
11:43:04.180869,767.0
11:43:05.170889,821.0
11:43:06.160820,827.0
11:43:06.259696,816.0
11:43:07.150405,814.0
11:43:08.142365,809.0
11:43:10.121045,756.0
11:43:10.222933,750.0
11:43:10.223929,732.0
11:43:11.110737,706.0
11:43:11.209458,712.0
11:43:12.100419,712.0
11:43:13.092425,711.0
11:43:14.080939,705.0
11:43:14.177212,685.0
11:43:15.071058,709.0
11:43:15.175807,737.0
11:43:16.060466,760.0
11:43:17.052363,740.0
11:43:18.535531,738.0
11:43:19.031067,734.0
11:43:19.127917,719.0
11:43:20.515553,710.0
11:43:21.506633,707.0
11:43:21.617993,695.0
11:43:22.495916,687.0
11:43:23.485616,681.0
11:43:24.476910,696.0
11:43:24.587002,723.0
11:43:25.467581,762.0
11:43:26.458455,722.0
11:43:27.445480,753.0
11:43:27.562330,752.0
11:43:28.436809,805.0
11:43:29.425787,861.0
11:43:30.415519,872.0
11:43:31.407209,879.0
11:43:32.395984,894.0
11:43:33.386107,867.0
11:43:33.482826,855.0
11:43:34.377074,850.0
11:43:35.365820,789.0
11:43:36.357378,771.0
11:43:36.457639,750.0
11:43:37.345896,726.0
11:43:38.335874,743.0
11:43:39.325783,769.0
11:43:40.316885,792.0
11:43:41.321003,853.0
11:43:42.295549,917.0
11:43:42.403488,904.0
11:43:43.286861,885.0
11:43:44.275862,841.0
11:43:45.267118,782.0
11:43:45.364043,760.0
11:43:46.258176,728.0
11:43:47.246293,699.0
11:43:47.348812,696.0
11:43:48.235944,691.0
11:43:49.226121,669.0
11:43:50.216700,701.0
11:43:51.207288,741.0
11:43:51.314793,772.0
11:43:52.197108,842.0
11:43:53.190798,861.0
11:43:54.177922,886.0
11:43:55.167153,858.0
11:43:56.156380,824.0
11:43:56.256100,795.0
11:43:57.162342,762.0
11:43:59.127418,737.0
11:43:59.128414,705.0
11:43:59.223985,729.0
11:44:01.107546,706.0
11:44:01.209599,734.0
11:44:01.303891,759.0
11:44:02.096562,745.0
11:44:03.086641,743.0
11:44:04.078639,743.0
11:44:04.182280,733.0
11:44:05.067168,736.0
11:44:06.058639,737.0
11:44:06.168603,707.0
11:44:08.037284,723.0
11:44:09.030479,742.0
11:44:10.511422,1517.0
11:44:10.606583,755.0
11:44:11.501352,769.0
11:44:12.491402,822.0
11:44:13.484636,774.0
11:44:13.615001,806.0
11:44:14.473671,794.0
11:44:15.462602,781.0
11:44:17.441580,775.0
11:44:17.539271,761.0
11:44:17.631309,1487.0
11:44:18.431569,431.0
11:44:19.421564,290.0
11:44:19.521466,729.0
11:44:20.411624,737.0
11:44:21.401102,704.0
11:44:22.395562,745.0
11:44:22.509999,748.0
11:44:23.381640,749.0
11:44:24.372806,752.0
11:44:25.361715,747.0
11:44:25.476969,754.0
11:44:26.351994,750.0
11:44:27.342165,729.0
11:44:28.331993,734.0
11:44:28.436952,741.0
11:44:29.323071,715.0
11:44:30.311774,721.0
11:44:30.408763,706.0
11:44:31.302986,683.0
11:44:32.291831,690.0
11:44:32.405388,689.0
11:44:32.496265,677.0
11:44:34.766855,709.0
11:44:35.264666,741.0
11:44:36.252307,786.0
11:44:36.349030,832.0
11:44:37.245250,845.0
11:44:38.232434,866.0
11:44:39.221768,858.0
11:44:40.211941,807.0
11:44:40.316775,750.0
11:44:41.202858,748.0
11:44:42.192055,720.0
11:44:42.304090,704.0
11:44:43.183729,696.0
11:44:44.172865,690.0
11:44:45.162052,693.0
11:44:45.274661,694.0
11:44:46.152930,722.0
11:44:47.142064,731.0
11:44:49.122550,733.0
11:44:49.232374,737.0
11:44:49.233299,743.0
11:44:50.111637,733.0
11:44:50.231023,709.0
11:44:51.102352,710.0
11:44:52.092447,676.0
11:44:52.185302,677.0
11:44:53.087924,712.0
11:44:54.071891,717.0
11:44:55.062531,746.0
11:44:55.179949,756.0
11:44:56.547342,746.0
11:44:57.042837,712.0
11:44:57.133128,707.0
11:44:58.033737,693.0
11:44:59.517229,667.0
11:44:59.615586,674.0
11:45:00.508279,656.0
11:45:01.511336,645.0
11:45:01.609452,657.0
11:45:02.491969,658.0
11:45:03.478357,659.0
11:45:03.571478,673.0
11:45:04.467325,687.0
11:45:05.458000,714.0
11:45:06.447940,713.0
11:45:06.556395,719.0
11:45:07.438181,702.0
11:45:08.427691,701.0
11:45:08.527747,684.0
11:45:09.417318,673.0
11:45:10.407911,674.0
11:45:10.522485,683.0
11:45:10.616188,680.0
11:45:11.397871,362.0
11:45:12.387695,299.0
11:45:12.489019,675.0
11:45:13.378224,664.0
11:45:14.369639,664.0
11:45:14.471525,660.0
11:45:15.357546,662.0
11:45:16.347861,673.0
11:45:17.338274,704.0
11:45:17.434629,779.0
11:45:18.327611,794.0
11:45:19.317609,817.0
11:45:20.307648,857.0
11:45:21.297675,855.0
11:45:22.288941,867.0
11:45:22.394305,808.0
11:45:23.278082,795.0
11:45:24.281251,767.0
11:45:25.257955,736.0
11:45:25.360908,719.0
11:45:26.248147,705.0
11:45:27.732794,682.0
11:45:27.839860,687.0
11:45:28.227784,701.0
11:45:29.220771,689.0
11:45:29.327963,691.0
11:45:30.208303,688.0
11:45:31.199038,676.0
11:45:31.299179,678.0
11:45:32.187878,680.0
11:45:33.177840,689.0
11:45:33.284845,690.0
11:45:34.175853,681.0
11:45:35.157819,678.0
11:45:35.259077,677.0
11:45:36.148100,670.0
11:45:37.137824,661.0
11:45:37.245937,648.0
11:45:39.118862,643.0
11:45:39.118862,643.0
11:45:39.320210,655.0
11:45:40.108182,667.0
11:45:41.231240,674.0
11:45:41.320182,728.0
11:45:42.087834,788.0
11:45:43.079707,769.0
11:45:44.070334,742.0
11:45:45.058026,725.0
11:45:45.154392,699.0
11:45:45.251681,696.0
11:45:46.061629,542.0
11:45:47.038290,409.0
11:45:47.135298,1224.0
11:45:50.506911,275.0
11:45:50.608209,451.0
11:45:50.699905,2127.0
11:45:50.798866,283.0
11:45:53.480376,486.0
11:45:53.584906,772.0
11:45:53.585908,503.0
11:45:53.644598,519.0
11:45:53.698490,361.0
11:45:53.811766,481.0
